S_ECH,pn,an,deb,peche,engin,maille,LAT_VOY,LONG_VOY,no_db,prof,catch,longt,poidt,SEXE,poidg,poids,matc,dev,choixc,agec,sagec,cohorte,Pecheur,Remarques,datetime_set,datetime_haul,soak_time
73070,102,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,367.2,375.82157577,F,47.331429895,328.49014587,40,A,A,10,,2013,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,103,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,376.38,384.83749296,F,6.830188562,378.0073044,81,A,A,12,,2011,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,104,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,376.38,358.7784429,F,7.3676433523,351.41079955,82,A,P,11,,2012,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,105,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,353.94,263.1806472,F,4.4127136091,258.76793359,70,A,A,10,,2013,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,106,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,344.76,233.85624253,F,5.0819337764,228.77430876,82,A,P,8,,2015,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,107,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,349.86,281.34540748,F,5.3031669939,276.04224049,70,A,A,9,,2014,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,108,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,340.68,247.43875778,M,1.7406768835,245.69808089,70,A,A,9,,2014,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,109,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,311.1,238.91767349,F,58.508716961,180.40895653,50,A,A,6,,2017,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,110,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,310.08,196.32289908,F,2.9273547081,193.39554438,82,A,P,6,,2017,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,111,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,367.2,347.74110138,F,6.3974269477,341.34367444,81,A,A,12,,2011,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,112,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,352.92,328.33015372,M,81.875473503,246.45468022,50,A,A,11,,2012,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,113,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,364.14,317.59933932,F,5.9619616118,311.63737771,81,A,A,12,+,2011,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,114,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,359.04,270.48332501,M,5.9193312105,264.5639938,82,A,P,8,,2015,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,115,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,341.7,264.47794502,M,3.5457973813,260.93214764,81,A,A,10,,2013,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,116,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,338.64,260.15055801,F,6.6141323978,253.53642562,83,A,P,7,,2016,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,117,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,317.22,214.6003675,F,3.0437301676,211.55663733,82,A,P,7,,2016,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,118,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,316.2,208.2024557,M,4.1419606911,204.06049501,82,A,P,5,,2018,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,119,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,304.98,219.29119863,M,5.2101443051,214.08105433,82,A,P,6,,2017,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,120,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,307.02,203.43506265,F,3.2752785283,200.15978412,82,A,P,6,,2017,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,121,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,368.22,329.66326674,F,54.331235067,275.33203167,40,A,A,12,,2011,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,122,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,361.08,283.36209376,F,5.7431429311,277.61895083,81,A,A,10,,2013,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,123,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,358.02,319.61068277,F,33.02112618,286.58955659,32,A,A,11,,2012,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,124,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,340.68,245.4317387,M,4.1419606911,241.289778,70,A,A,8,,2015,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,125,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,328.44,279.32840367,F,8.4321124815,270.89629119,31,A,P,8,,2015,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,126,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,359.04,297.47020088,F,5.6334479918,291.83675289,81,A,A,10,,2013,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,127,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,337.62,239.92967554,F,4.5248629592,235.40481258,82,A,P,8,,2015,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,128,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,345.78,244.98828792,F,5.1926584394,239.79562948,70,A,A,9,,2014,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,129,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,315.18,227.77934304,F,41.242302059,186.53704098,50,A,A,8,,2015,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,130,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,320.28,222.71254258,F,4.5248629592,218.18767962,83,A,P,7,,2016,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,131,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,357,294.44829623,F,51.470168856,242.97812737,40,A,A,11,,2012,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,132,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,351.9,248.02235151,F,5.7431429311,242.27920858,82,A,P,11,,2012,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,133,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,359.04,287.47586318,M,6.8618434404,280.61401973,82,A,P,8,,2015,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,134,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,354.96,247.01108804,F,5.1926584394,241.8184296,70,A,A,12,+,2011,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,135,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,340.68,327.33571684,M,15.009537367,312.32617947,30,A,P,10,,2013,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,136,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,341.7,291.46939457,M,56.699646383,234.76974819,50,A,A,8,,2015,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,137,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,352.92,305.52533703,F,49.8544365,255.67090053,40,A,A,12,+,2011,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,138,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,332.52,267.48117134,M,4.2609412907,263.22023005,82,A,P,7,,2016,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,139,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,341.7,262.17070304,F,45.612376348,216.55832669,40,A,A,8,,2015,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,140,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,321.3,235.3887143,M,37.815010502,197.57370379,40,A,A,6,,2017,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,141,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,365.16,280.48291742,M,3.9037554164,276.579162,81,A,A,7,,2016,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,142,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,362.1,277.48424942,M,4.4986701942,272.98557922,81,A,A,10,,2013,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,143,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,363.12,293.44084364,F,5.9619616118,287.47888203,70,A,A,10,,2013,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,144,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,344.76,288.47441059,M,52.779524413,235.69488617,40,A,A,10,,2013,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,145,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,338.64,265.47914044,M,3.6652072492,261.81393319,82,A,P,9,,2014,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,146,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,327.42,246.43531325,M,3.5457973813,242.88951587,82,A,P,9,,2014,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,147,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,343.74,258.13006841,F,4.9709874206,253.15908099,70,A,A,8,,2015,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,148,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,336.6,269.48272552,M,2.5867789723,266.89594655,81,A,A,10,,2013,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,149,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,309.06,217.27641737,M,39.057342233,178.21907514,50,A,A,6,,2017,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,150,2023,Strait of Belle Isle,4RA,41,2.5,51.406,-56.5185,50,19.2024,13.608,308.04,197.33926426,F,3.3904852499,193.94877901,82,A,P,6,,2017,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,151,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,364.14,328.65831468,F,5.1926584394,323.46565624,70,A,A,12,+,2011,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,152,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,363.12,332.67772013,F,6.5058624196,326.17185771,70,A,A,8,,2015,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,153,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,368.22,335.28854562,M,6.5087827264,328.77976289,82,A,P,10,,2013,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,154,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,359.04,338.70483321,F,64.417357512,274.2874757,40,A,A,10,,2013,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,155,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,357,296.46297458,F,6.9379808062,289.52499377,82,A,P,8,,2015,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,156,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,360.06,307.53838763,F,6.830188562,300.70819907,70,A,A,9,,2014,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,157,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,351.9,265.20028053,F,6.0710936573,259.12918687,70,A,A,10,,2013,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,158,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,339.66,313.40336078,M,64.186464004,249.21689678,50,A,A,11,,2012,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,159,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,339.66,304.51870259,F,35.811263108,268.70743949,40,A,A,10,,2013,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,160,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,314.16,231.36771532,M,2.4663651592,228.90135016,82,A,P,6,,2017,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,161,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,388.62,375.95571321,M,87.196911984,288.75880122,40,A,A,9,,2014,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,162,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,372.3,392.84774536,F,60.896102146,331.95164321,40,A,A,11,,2012,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,163,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,376.38,412.85785151,F,72.016849434,340.84100208,40,A,A,12,,2011,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,164,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,357,280.48291742,M,6.2731596122,274.20975781,82,A,P,9,,2014,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,165,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,371.28,331.31289058,M,4.4986701942,326.81422039,81,A,A,10,,2013,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,166,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,369.24,335.28854562,M,54.908409963,280.38013565,40,A,P,NA,,NA,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,167,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,343.74,313.40336078,M,62.847125486,250.5562353,50,A,A,8,,2015,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,168,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,343.74,284.37031857,F,53.795858995,230.57445958,40,A,A,11,,2012,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,169,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,343.74,296.46297458,F,6.7222400838,289.7407345,83,A,P,8,,2015,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,170,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,321.3,258.46822229,M,50.311964694,208.1562576,50,A,A,8,,2015,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,171,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,357,300.49143148,F,8.8543799825,291.63705149,83,A,P,9,,2014,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,172,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,363.12,280.48291742,M,4.6174228192,275.8654946,70,A,A,12,,2011,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,173,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,362.1,387.84176269,F,65.645587792,322.1961749,40,A,A,10,,2013,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,174,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,358.02,313.57581119,F,5.8526460576,307.72316513,82,A,P,7,,2016,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,175,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,367.2,312.56975254,F,7.5816073049,304.98814523,70,A,A,9,,2014,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,176,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,344.76,285.47843679,M,5.3284922189,280.14994457,82,A,P,8,,2015,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,177,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,345.78,280.33694542,F,5.1926584394,275.14428698,82,A,P,8,,2015,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,178,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,351.9,352.75901419,F,59.747712958,293.01130123,40,A,A,9,,2014,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,179,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,338.64,299.48442907,F,61.425456549,238.05897252,50,A,A,9,,2014,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,180,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,334.56,279.48347531,M,58.377720519,221.10575479,50,A,A,9,,2014,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,181,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,396.78,400.6831701,M,5.6831704051,394.99999969,81,A,A,9,,2014,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,182,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,361.08,286.38653297,F,5.6334479918,280.75308498,70,A,A,9,,2014,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,183,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,379.44,345.22116336,M,7.5667047417,337.65445861,82,A,P,9,,2014,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,184,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,350.88,320.37194905,M,74.21145936,246.16048969,50,A,A,8,,2015,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,185,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,351.9,309.55114889,F,45.612376348,263.93877254,40,A,A,9,,2014,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,186,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,365.16,297.47020088,F,6.830188562,290.64001232,70,A,A,9,,2014,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,187,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,342.72,273.4844187,M,6.8618434404,266.62257526,70,A,A,9,,2014,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,188,2023,Strait of Belle Isle,4RA,41,2.75,51.406,-56.5185,38,19.2024,11.975,337.62,275.29343386,F,4.8598135036,270.43362036,82,A,P,10,,2013,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,189,2023,Strait of Belle Isle,4RA,41,3,51.406,-56.5185,4,19.2024,1.6783,389.64,503.06068139,M,115.56918283,387.49149855,50,A,A,12,,2011,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,190,2023,Strait of Belle Isle,4RA,41,3,51.406,-56.5185,4,19.2024,1.6783,366.18,370.01353883,M,6.3909967338,363.6225421,82,A,P,8,,2015,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,191,2023,Strait of Belle Isle,4RA,41,3,51.406,-56.5185,4,19.2024,1.6783,372.3,413.85778914,F,66.959215354,346.89857379,40,A,A,8,,2015,Dwight Macey,NA,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73070,192,2023,Strait of Belle Isle,4RA,41,3,51.406,-56.5185,4,19.2024,1.6783,386.58,326,,0.3,325.7,NA,,,NA,,NA,Dwight Macey,Gonade difforme: filiforme taille très petite en relation taille poisson,2023-09-12 14:00:00,2023-09-13 08:00:00,18
73071,1,2023,Strait of Belle Isle,4RA,41,2,51.406,-56.5185,19,19.2024,3.0845,311.1,208.51182659,F,3.9614121705,204.55041442,83,A,P,5,,2018,Dwight Macey,NA,2023-09-21 12:30:00,2023-09-22 07:00:00,18.5
73071,2,2023,Strait of Belle Isle,4RA,41,2,51.406,-56.5185,19,19.2024,3.0845,311.1,214.25312857,M,1.6191001991,212.63402837,81,A,A,7,,2016,Dwight Macey,NA,2023-09-21 12:30:00,2023-09-22 07:00:00,18.5
73071,3,2023,Strait of Belle Isle,4RA,41,2,51.406,-56.5185,19,19.2024,3.0845,299.88,167.81528181,F,2.9273547081,164.8879271,82,A,P,5,,2018,Dwight Macey,NA,2023-09-21 12:30:00,2023-09-22 07:00:00,18.5
73071,4,2023,Strait of Belle Isle,4RA,41,2,51.406,-56.5185,19,19.2024,3.0845,294.78,167.81528181,F,2.3386340361,165.47664777,82,A,P,6,,2017,Dwight Macey,NA,2023-09-21 12:30:00,2023-09-22 07:00:00,18.5
73071,5,2023,Strait of Belle Isle,4RA,41,2,51.406,-56.5185,19,19.2024,3.0845,287.64,179.8889002,M,4.379843718,175.50905648,82,A,P,6,,2017,Dwight Macey,NA,2023-09-21 12:30:00,2023-09-22 07:00:00,18.5
73071,6,2023,Strait of Belle Isle,4RA,41,2,51.406,-56.5185,19,19.2024,3.0845,300.9,193.05087274,M,2.5867789723,190.46409377,82,A,A,7,,2016,Dwight Macey,NA,2023-09-21 12:30:00,2023-09-22 07:00:00,18.5
73071,7,2023,Strait of Belle Isle,4RA,41,2,51.406,-56.5185,19,19.2024,3.0845,283.56,177.86131285,M,2.1042612958,175.75705156,82,A,A,7,,2016,Dwight Macey,NA,2023-09-21 12:30:00,2023-09-22 07:00:00,18.5
73071,8,2023,Strait of Belle Isle,4RA,41,2,51.406,-56.5185,19,19.2024,3.0845,281.52,168.72793176,M,20.988842193,147.73908957,50,A,A,5,,2018,Dwight Macey,NA,2023-09-21 12:30:00,2023-09-22 07:00:00,18.5
73071,9,2023,Strait of Belle Isle,4RA,41,2,51.406,-56.5185,19,19.2024,3.0845,265.2,128.95438379,M,0.7606849828,128.19369881,20,J,P,3,,2020,Dwight Macey,NA,2023-09-21 12:30:00,2023-09-22 07:00:00,18.5
73071,10,2023,Strait of Belle Isle,4RA,41,2,51.406,-56.5185,19,19.2024,3.0845,287.64,153.4701193,M,1.13043606,152.33968324,81,A,A,7,,2016,Dwight Macey,NA,2023-09-21 12:30:00,2023-09-22 07:00:00,18.5
73071,11,2023,Strait of Belle Isle,4RA,41,2,51.406,-56.5185,19,19.2024,3.0845,287.64,157.54340281,M,0.6365679446,156.90683486,81,A,A,7,,2016,Dwight Macey,NA,2023-09-21 12:30:00,2023-09-22 07:00:00,18.5
73071,12,2023,Strait of Belle Isle,4RA,41,2,51.406,-56.5185,19,19.2024,3.0845,287.64,175.97044729,F,3.0437301676,172.92671712,83,A,P,6,,2017,Dwight Macey,NA,2023-09-21 12:30:00,2023-09-22 07:00:00,18.5
73071,13,2023,Strait of Belle Isle,4RA,41,2,51.406,-56.5185,19,19.2024,3.0845,277.44,166.79528235,F,27.752628533,139.04265381,50,A,A,5,,2018,Dwight Macey,NA,2023-09-21 12:30:00,2023-09-22 07:00:00,18.5
73071,14,2023,Strait of Belle Isle,4RA,41,2,51.406,-56.5185,19,19.2024,3.0845,290.7,201.13624526,M,7.0969784479,194.03926681,30,A,P,6,,2017,Dwight Macey,NA,2023-09-21 12:30:00,2023-09-22 07:00:00,18.5
73071,15,2023,Strait of Belle Isle,4RA,41,2,51.406,-56.5185,19,19.2024,3.0845,283.56,172.78910551,M,6.1552703557,166.63383515,30,A,P,6,,2017,Dwight Macey,NA,2023-09-21 12:30:00,2023-09-22 07:00:00,18.5
73071,16,2023,Strait of Belle Isle,4RA,41,2,51.406,-56.5185,19,19.2024,3.0845,289.68,171.89392681,F,2.0994549282,169.79447188,82,A,A,7,,2016,Dwight Macey,NA,2023-09-21 12:30:00,2023-09-22 07:00:00,18.5
73071,17,2023,Strait of Belle Isle,4RA,41,2,51.406,-56.5185,19,19.2024,3.0845,285.6,164.66364477,M,3.3066898978,161.35695488,82,A,P,6,,2017,Dwight Macey,NA,2023-09-21 12:30:00,2023-09-22 07:00:00,18.5
73071,18,2023,Strait of Belle Isle,4RA,41,2,51.406,-56.5185,19,19.2024,3.0845,262.14,120.73794017,F,0.9845606086,119.75337957,20,J,A,4,,2019,Dwight Macey,NA,2023-09-21 12:30:00,2023-09-22 07:00:00,18.5
73071,19,2023,Strait of Belle Isle,4RA,41,2,51.406,-56.5185,19,19.2024,3.0845,275.4,147.38819917,F,1.7358202962,145.65237887,82,A,P,6,,2017,Dwight Macey,NA,2023-09-21 12:30:00,2023-09-22 07:00:00,18.5
